u,h1,h2,time,h1_der,h2_der
1.9716513095711412,3.0224609375,1.875,170,0.0458984375,0.0166015625
1.9716513095711412,3.2373046875,1.962890625,175,0.04150390625,0.017578125
1.9716513095711412,3.4375,2.05078125,180,0.0390625,0.0185546875
1.9716513095711412,3.6279296875,2.1484375,185,0.037109375,0.02001953125
1.9716513095711412,3.80859375,2.2509765625,190,0.03466796875,0.0205078125
1.9716513095711412,3.974609375,2.353515625,195,0.0322265625,0.0205078125
1.9716513095711412,4.130859375,2.4560546875,200,0.03076171875,0.02099609375
1.9716513095711412,4.2822265625,2.5634765625,205,0.0302734375,0.021484375
1.9716513095711412,4.43359375,2.6708984375,210,0.02880859375,0.021484375
1.9716513095711412,4.5703125,2.7783203125,215,0.02685546875,0.021484375
1.9716513095711412,4.7021484375,2.8857421875,220,0.025390625,0.021484375
1.9716513095711412,4.82421875,2.9931640625,225,0.0234375,0.021484375
1.9716513095711412,4.9365234375,3.1005859375,230,0.02197265625,0.021484375
1.9716513095711412,5.0439453125,3.2080078125,235,0.021484375,0.021484375
1.9716513095711412,5.1513671875,3.3154296875,240,0.0205078125,0.02099609375
1.9716513095711412,5.2490234375,3.41796875,245,0.01904296875,0.021484375
1.9716513095711412,5.341796875,3.5302734375,250,0.01904296875,0.021484375
1.9716513095711412,5.439453125,3.6328125,255,0.01806640625,0.02001953125
1.9716513095711412,5.5224609375,3.73046875,260,0.01611328125,0.01904296875
1.9716513095711412,5.6005859375,3.8232421875,265,0.01611328125,0.0185546875
1.9716513095711412,5.68359375,3.916015625,270,0.01611328125,0.01904296875
1.9716513095711412,5.76171875,4.013671875,275,0.0146484375,0.01806640625
1.9716513095711412,5.830078125,4.0966796875,280,0.013671875,0.01708984375
1.9716513095711412,5.8984375,4.1845703125,285,0.013671875,0.01708984375
1.9716513095711412,5.966796875,4.267578125,290,0.0126953125,0.01708984375
1.9716513095711412,6.025390625,4.35546875,295,0.01171875,0.01708984375
1.2705617512127116,6.083984375,4.4384765625,300,-0.0029296875,0.01611328125
1.2705617512127116,5.99609375,4.5166015625,305,-0.0205078125,0.01513671875
1.2705617512127116,5.87890625,4.58984375,310,-0.0234375,0.0126953125
1.2705617512127116,5.76171875,4.6435546875,315,-0.02197265625,0.0107421875
1.2705617512127116,5.6591796875,4.697265625,320,-0.0205078125,0.009765625
1.2705617512127116,5.556640625,4.7412109375,325,-0.01904296875,0.00830078125
1.2705617512127116,5.46875,4.7802734375,330,-0.01806640625,0.00634765625
1.2705617512127116,5.3759765625,4.8046875,335,-0.01806640625,0.0048828125
1.2705617512127116,5.2880859375,4.8291015625,340,-0.01708984375,0.0048828125
1.2705617512127116,5.205078125,4.853515625,345,-0.01611328125,0.00390625
1.2705617512127116,5.126953125,4.8681640625,350,-0.0146484375,0.00244140625
1.2705617512127116,5.05859375,4.8779296875,355,-0.01318359375,0.001953125
1.2705617512127116,4.9951171875,4.8876953125,360,-0.0126953125,0.00146484375
1.2705617512127116,4.931640625,4.892578125,365,-0.0126953125,0.00048828125
1.2705617512127116,4.8681640625,4.892578125,370,-0.0107421875,0.0
1.2705617512127116,4.82421875,4.892578125,375,-0.0107421875,0.0
1.2705617512127116,4.7607421875,4.892578125,380,-0.01123046875,-0.00146484375
1.2705617512127116,4.7119140625,4.8779296875,385,-0.01025390625,-0.00244140625
1.2705617512127116,4.658203125,4.8681640625,390,-0.009765625,-0.00244140625
1.2705617512127116,4.6142578125,4.853515625,395,-0.0078125,-0.0029296875
1.2705617512127116,4.580078125,4.8388671875,400,-0.0087890625,-0.00244140625
1.2705617512127116,4.5263671875,4.8291015625,405,-0.00830078125,-0.00341796875
1.2705617512127116,4.4970703125,4.8046875,410,-0.00537109375,-0.00390625
1.2705617512127116,4.47265625,4.7900390625,415,-0.00732421875,-0.0029296875
1.2705617512127116,4.423828125,4.775390625,420,-0.0078125,-0.00341796875
1.2705617512127116,4.39453125,4.755859375,425,-0.005859375,-0.00341796875
1.2705617512127116,4.365234375,4.7412109375,430,-0.0048828125,-0.00390625
1.2705617512127116,4.345703125,4.716796875,435,-0.00537109375,-0.0048828125
1.2705617512127116,4.3115234375,4.6923828125,440,-0.005859375,-0.0048828125
1.2705617512127116,4.287109375,4.66796875,445,-0.00439453125,-0.00439453125
0.5249844336281221,4.267578125,4.6484375,450,-0.02099609375,-0.00439453125
0.5249844336281221,4.0771484375,4.6240234375,455,-0.03955078125,-0.0048828125
0.5249844336281221,3.8720703125,4.599609375,460,-0.0400390625,-0.0068359375
0.5249844336281221,3.6767578125,4.5556640625,465,-0.03662109375,-0.009765625
0.5249844336281221,3.505859375,4.501953125,470,-0.03369140625,-0.01171875
0.5249844336281221,3.33984375,4.4384765625,475,-0.03271484375,-0.0126953125
0.5249844336281221,3.1787109375,4.375,480,-0.0302734375,-0.01416015625
0.5249844336281221,3.037109375,4.296875,485,-0.0283203125,-0.015625
0.5249844336281221,2.8955078125,4.21875,490,-0.02685546875,-0.0166015625
0.5249844336281221,2.7685546875,4.130859375,495,-0.02490234375,-0.01806640625
0.5249844336281221,2.646484375,4.0380859375,500,-0.02294921875,-0.0185546875
0.5249844336281221,2.5390625,3.9453125,505,-0.02099609375,-0.0185546875
0.5249844336281221,2.4365234375,3.8525390625,510,-0.02001953125,-0.01904296875
0.5249844336281221,2.3388671875,3.7548828125,515,-0.01806640625,-0.02001953125
0.5249844336281221,2.255859375,3.65234375,520,-0.01611328125,-0.02001953125
0.5249844336281221,2.177734375,3.5546875,525,-0.01513671875,-0.0205078125
0.5249844336281221,2.1044921875,3.447265625,530,-0.013671875,-0.0205078125
0.5249844336281221,2.041015625,3.349609375,535,-0.01220703125,-0.01953125
0.5249844336281221,1.982421875,3.251953125,540,-0.01171875,-0.0205078125
0.5249844336281221,1.923828125,3.14453125,545,-0.01123046875,-0.0205078125
0.5249844336281221,1.8701171875,3.046875,550,-0.00927734375,-0.01953125
0.5249844336281221,1.8310546875,2.94921875,555,-0.00830078125,-0.0185546875
0.5249844336281221,1.787109375,2.861328125,560,-0.00830078125,-0.0185546875
0.5249844336281221,1.748046875,2.763671875,565,-0.0068359375,-0.0185546875
0.5249844336281221,1.71875,2.67578125,570,-0.00634765625,-0.017578125
0.5249844336281221,1.6845703125,2.587890625,575,-0.00634765625,-0.0166015625
0.5249844336281221,1.6552734375,2.509765625,580,-0.00537109375,-0.01611328125
0.5249844336281221,1.630859375,2.4267578125,585,-0.00439453125,-0.01513671875
0.5249844336281221,1.611328125,2.3583984375,590,-0.00390625,-0.01416015625
0.5249844336281221,1.591796875,2.28515625,595,-0.00390625,-0.01416015625
1.0846741483491706,1.572265625,2.216796875,600,0.0126953125,-0.01220703125
1.0846741483491706,1.71875,2.1630859375,605,0.02734375,-0.0107421875
1.0846741483491706,1.845703125,2.109375,610,0.0224609375,-0.00830078125
1.0846741483491706,1.943359375,2.080078125,615,0.0205078125,-0.00537109375
1.0846741483491706,2.05078125,2.0556640625,620,0.01953125,-0.00341796875
1.0846741483491706,2.138671875,2.0458984375,625,0.01708984375,-0.0009765625
1.0846741483491706,2.2216796875,2.0458984375,630,0.0146484375,0.00048828125
1.0846741483491706,2.28515625,2.05078125,635,0.01416015625,0.00146484375
1.0846741483491706,2.36328125,2.060546875,640,0.0146484375,0.00244140625
1.0846741483491706,2.431640625,2.0751953125,645,0.01220703125,0.0029296875
1.0846741483491706,2.4853515625,2.08984375,650,0.01123046875,0.00390625
1.0846741483491706,2.5439453125,2.1142578125,655,0.0107421875,0.0048828125
1.0846741483491706,2.5927734375,2.138671875,660,0.00927734375,0.0048828125
1.0846741483491706,2.63671875,2.1630859375,665,0.01025390625,0.00537109375
1.0846741483491706,2.6953125,2.1923828125,670,0.01025390625,0.00634765625
1.0846741483491706,2.7392578125,2.2265625,675,0.0078125,0.005859375
1.0846741483491706,2.7734375,2.2509765625,680,0.00634765625,0.0048828125
1.0846741483491706,2.802734375,2.275390625,685,0.00634765625,0.00537109375
1.0846741483491706,2.8369140625,2.3046875,690,0.0068359375,0.00634765625
1.0846741483491706,2.87109375,2.3388671875,695,0.0068359375,0.00634765625
1.0846741483491706,2.9052734375,2.3681640625,700,0.005859375,0.00537109375
1.0846741483491706,2.9296875,2.392578125,705,0.0048828125,0.00537109375
1.0846741483491706,2.9541015625,2.421875,710,0.00439453125,0.005859375
1.0846741483491706,2.9736328125,2.451171875,715,0.00439453125,0.005859375
1.0846741483491706,2.998046875,2.48046875,720,0.00390625,0.00537109375
1.0846741483491706,3.0126953125,2.5048828125,725,0.00390625,0.00537109375
1.0846741483491706,3.037109375,2.5341796875,730,0.00439453125,0.00537109375
1.0846741483491706,3.056640625,2.55859375,735,0.00390625,0.00537109375
1.0846741483491706,3.076171875,2.587890625,740,0.0029296875,0.0048828125
1.0846741483491706,3.0859375,2.607421875,745,0.00146484375,0.0048828125
0.13976967051848943,3.0908203125,2.63671875,750,-0.044921875,0.00439453125
0.13976967051848943,2.63671875,2.6513671875,755,-0.07421875,0.0009765625
0.13976967051848943,2.3486328125,2.646484375,760,-0.0595703125,-0.0029296875
0.13976967051848943,2.041015625,2.6220703125,765,-0.05517578125,-0.0078125
0.13976967051848943,1.796875,2.568359375,770,-0.046875,-0.01220703125
0.13976967051848943,1.572265625,2.5,775,-0.04345703125,-0.01513671875
0.13976967051848943,1.3623046875,2.4169921875,780,-0.037109375,-0.017578125
0.13976967051848943,1.201171875,2.32421875,785,-0.03662109375,-0.0205078125
0.13976967051848943,0.99609375,2.2119140625,790,-0.03173828125,-0.02392578125
0.13976967051848943,0.8837890625,2.0849609375,795,-0.025390625,-0.02587890625
0.13976967051848943,0.7421875,1.953125,800,-0.02490234375,-0.02685546875
0.13976967051848943,0.634765625,1.81640625,805,-0.01953125,-0.0283203125
0.13976967051848943,0.546875,1.669921875,810,-0.015625,-0.029296875
0.13976967051848943,0.478515625,1.5234375,815,-0.0107421875,-0.02978515625
0.13976967051848943,0.439453125,1.3720703125,820,-0.0107421875,-0.0302734375
0.13976967051848943,0.37109375,1.220703125,825,-0.0029296875,-0.02978515625
0.13976967051848943,0.41015625,1.07421875,830,0.0029296875,-0.02880859375
0.13976967051848943,0.400390625,0.9326171875,835,0.0,-0.02685546875
0.13976967051848943,0.41015625,0.8056640625,840,-0.00146484375,-0.029296875
0.13976967051848943,0.3857421875,0.6396484375,845,0.00048828125,-0.0234375
0.13976967051848943,0.4150390625,0.5712890625,850,0.0,-0.01220703125
0.13976967051848943,0.3857421875,0.517578125,855,0.0,-0.009765625
0.13976967051848943,0.4150390625,0.4736328125,860,-0.00146484375,-0.0126953125
0.13976967051848943,0.37109375,0.390625,865,-0.0009765625,-0.00634765625
0.13976967051848943,0.4052734375,0.41015625,870,0.001953125,0.00341796875
0.13976967051848943,0.390625,0.4248046875,875,-0.00048828125,0.0068359375
0.13976967051848943,0.400390625,0.478515625,880,0.00048828125,-0.00341796875
0.13976967051848943,0.3955078125,0.390625,885,-0.00048828125,-0.0068359375
0.13976967051848943,0.3955078125,0.41015625,890,0.00048828125,0.00146484375
0.13976967051848943,0.400390625,0.4052734375,895,0.00048828125,-0.00048828125
0.9897909705576466,0.400390625,0.4052734375,900,0.03466796875,-0.001953125
0.9897909705576466,0.7470703125,0.3857421875,905,0.0546875,0.04052734375
0.9897909705576466,0.947265625,0.810546875,910,0.03955078125,0.025390625
0.9897909705576466,1.142578125,0.6396484375,915,0.03466796875,-0.0234375
0.9897909705576466,1.2939453125,0.576171875,920,0.029296875,-0.00048828125
0.9897909705576466,1.435546875,0.634765625,925,0.02587890625,0.0166015625
0.9897909705576466,1.552734375,0.7421875,930,0.02294921875,0.01611328125
0.9897909705576466,1.6650390625,0.7958984375,935,0.02099609375,0.01220703125
0.9897909705576466,1.7626953125,0.8642578125,940,0.02001953125,0.0126953125
0.9897909705576466,1.865234375,0.9228515625,945,0.01806640625,0.01123046875
0.9897909705576466,1.943359375,0.9765625,950,0.0166015625,0.01171875
0.9897909705576466,2.03125,1.0400390625,955,0.0166015625,0.0126953125
0.9897909705576466,2.109375,1.103515625,960,0.01318359375,0.0126953125
0.9897909705576466,2.1630859375,1.1669921875,965,0.01171875,0.01220703125
0.9897909705576466,2.2265625,1.2255859375,970,0.01220703125,0.01220703125
0.9897909705576466,2.28515625,1.2890625,975,0.01171875,0.01171875
0.9897909705576466,2.34375,1.3427734375,980,0.009765625,0.01123046875
0.9897909705576466,2.3828125,1.4013671875,985,0.0078125,0.0107421875
0.9897909705576466,2.421875,1.4501953125,990,0.0087890625,0.01025390625
0.9897909705576466,2.470703125,1.50390625,995,0.00830078125,0.01025390625
0.9897909705576466,2.5048828125,1.552734375,1000,0.0078125,0.009765625
0.9897909705576466,2.548828125,1.6015625,1005,0.0068359375,0.00830078125
0.9897909705576466,2.5732421875,1.6357421875,1010,0.0048828125,0.00732421875
0.9897909705576466,2.59765625,1.6748046875,1015,0.00634765625,0.0078125
0.9897909705576466,2.63671875,1.7138671875,1020,0.00634765625,0.0078125
0.9897909705576466,2.6611328125,1.7529296875,1025,0.00439453125,0.0078125
0.9897909705576466,2.6806640625,1.7919921875,1030,0.00439453125,0.0078125
0.9897909705576466,2.705078125,1.8310546875,1035,0.00390625,0.00732421875
0.9897909705576466,2.7197265625,1.865234375,1040,0.0029296875,0.00634765625
0.9897909705576466,2.734375,1.89453125,1045,0.00341796875,0.00634765625
0.9986485401489643,2.75390625,1.9287109375,1050,0.00341796875,0.00732421875
0.9986485401489643,2.7685546875,1.9677734375,1055,0.00341796875,0.0068359375
0.9986485401489643,2.7880859375,1.9970703125,1060,0.00390625,0.00537109375
0.9986485401489643,2.8076171875,2.021484375,1065,0.00244140625,0.005859375
0.9986485401489643,2.8125,2.0556640625,1070,0.00244140625,0.005859375
0.9986485401489643,2.83203125,2.080078125,1075,0.00341796875,0.0048828125
0.9986485401489643,2.8466796875,2.1044921875,1080,0.0029296875,0.0048828125
0.9986485401489643,2.861328125,2.12890625,1085,0.00244140625,0.00537109375
0.9986485401489643,2.87109375,2.158203125,1090,0.001953125,0.00439453125
0.9986485401489643,2.880859375,2.1728515625,1095,0.001953125,0.00390625
0.9986485401489643,2.890625,2.197265625,1100,0.00244140625,0.0048828125
0.9986485401489643,2.9052734375,2.2216796875,1105,0.0,0.0048828125
0.9986485401489643,2.890625,2.24609375,1110,0.0009765625,0.00439453125
0.9986485401489643,2.9150390625,2.265625,1115,0.0029296875,0.00390625
0.9986485401489643,2.919921875,2.28515625,1120,0.00048828125,0.00341796875
0.9986485401489643,2.919921875,2.2998046875,1125,0.0009765625,0.0029296875
0.9986485401489643,2.9296875,2.314453125,1130,0.00048828125,0.00341796875
0.9986485401489643,2.9248046875,2.333984375,1135,0.0009765625,0.00341796875
0.9986485401489643,2.939453125,2.3486328125,1140,0.0009765625,0.0029296875
0.9986485401489643,2.9345703125,2.36328125,1145,0.00048828125,0.00244140625
0.9986485401489643,2.9443359375,2.373046875,1150,0.0029296875,0.00244140625
0.9986485401489643,2.9638671875,2.3876953125,1155,0.0009765625,0.00244140625
0.9986485401489643,2.9541015625,2.3974609375,1160,0.0,0.0029296875
0.9986485401489643,2.9638671875,2.4169921875,1165,0.00146484375,0.00146484375
0.9986485401489643,2.96875,2.412109375,1170,0.0009765625,0.0009765625
0.9986485401489643,2.9736328125,2.4267578125,1175,0.0,0.001953125
0.9986485401489643,2.96875,2.431640625,1180,0.00048828125,0.00146484375
0.9986485401489643,2.978515625,2.44140625,1185,0.0009765625,0.00244140625
0.9986485401489643,2.978515625,2.4560546875,1190,0.00048828125,0.00146484375
0.9986485401489643,2.9833984375,2.4560546875,1195,0.0,0.001953125
0.44746856610805796,2.978515625,2.4755859375,1200,-0.01708984375,0.00244140625
0.44746856610805796,2.8125,2.48046875,1205,-0.03125,0.0
0.44746856610805796,2.666015625,2.4755859375,1210,-0.02783203125,-0.0009765625
0.44746856610805796,2.5341796875,2.470703125,1215,-0.025390625,-0.0009765625
0.44746856610805796,2.412109375,2.4658203125,1220,-0.02294921875,-0.00146484375
0.44746856610805796,2.3046875,2.4560546875,1225,-0.0205078125,-0.00244140625
0.44746856610805796,2.20703125,2.44140625,1230,-0.01904296875,-0.00341796875
0.44746856610805796,2.1142578125,2.421875,1235,-0.017578125,-0.00341796875
0.44746856610805796,2.03125,2.4072265625,1240,-0.01611328125,-0.00390625
0.44746856610805796,1.953125,2.3828125,1245,-0.01513671875,-0.00439453125
0.44746856610805796,1.8798828125,2.36328125,1250,-0.013671875,-0.0048828125
0.44746856610805796,1.81640625,2.333984375,1255,-0.01220703125,-0.00732421875
0.44746856610805796,1.7578125,2.2900390625,1260,-0.01123046875,-0.00927734375
0.44746856610805796,1.7041015625,2.2412109375,1265,-0.0107421875,-0.01025390625
0.44746856610805796,1.650390625,2.1875,1270,-0.00927734375,-0.01171875
0.44746856610805796,1.611328125,2.1240234375,1275,-0.0078125,-0.01220703125
0.44746856610805796,1.572265625,2.0654296875,1280,-0.0078125,-0.01171875
0.44746856610805796,1.533203125,2.0068359375,1285,-0.0068359375,-0.01123046875
0.44746856610805796,1.50390625,1.953125,1290,-0.00537109375,-0.01123046875
0.44746856610805796,1.4794921875,1.89453125,1295,-0.00537109375,-0.0107421875
0.44746856610805796,1.4501953125,1.845703125,1300,-0.00537109375,-0.01025390625
0.44746856610805796,1.42578125,1.7919921875,1305,-0.00439453125,-0.01025390625
0.44746856610805796,1.40625,1.7431640625,1310,-0.00341796875,-0.009765625
0.44746856610805796,1.3916015625,1.6943359375,1315,-0.0029296875,-0.00927734375
0.44746856610805796,1.376953125,1.650390625,1320,-0.0029296875,-0.0087890625
0.44746856610805796,1.3623046875,1.6064453125,1325,-0.00244140625,-0.0078125
0.44746856610805796,1.3525390625,1.572265625,1330,-0.001953125,-0.00732421875
0.44746856610805796,1.3427734375,1.533203125,1335,-0.00244140625,-0.0078125
0.44746856610805796,1.328125,1.494140625,1340,-0.00244140625,-0.00732421875
0.44746856610805796,1.318359375,1.4599609375,1345,-0.001953125,-0.0068359375
2.2466142707566275,1.30859375,1.42578125,1350,0.03759765625,-0.0048828125
2.2466142707566275,1.6943359375,1.4111328125,1355,0.07861328125,0.00146484375
2.2466142707566275,2.0947265625,1.4404296875,1360,0.0751953125,0.0087890625
2.2466142707566275,2.4462890625,1.4990234375,1365,0.0625,0.01416015625
2.2466142707566275,2.7197265625,1.58203125,1370,0.0517578125,0.0185546875
2.2466142707566275,2.9638671875,1.6845703125,1375,0.05078125,0.0205078125
2.2466142707566275,3.2275390625,1.787109375,1380,0.05322265625,0.02197265625
2.2466142707566275,3.49609375,1.904296875,1385,0.05322265625,0.0224609375
2.2466142707566275,3.759765625,2.01171875,1390,0.0498046875,0.01953125
2.2466142707566275,3.994140625,2.099609375,1395,0.04638671875,0.01611328125
2.2466142707566275,4.2236328125,2.1728515625,1400,0.04638671875,0.015625
2.2466142707566275,4.4580078125,2.255859375,1405,0.04345703125,0.01708984375
2.2466142707566275,4.658203125,2.34375,1410,0.0390625,0.01953125
2.2466142707566275,4.8486328125,2.451171875,1415,0.03662109375,0.02294921875
2.2466142707566275,5.0244140625,2.5732421875,1420,0.0341796875,0.025390625
2.2466142707566275,5.1904296875,2.705078125,1425,0.03369140625,0.02685546875
2.2466142707566275,5.361328125,2.841796875,1430,0.03369140625,0.0263671875
2.2466142707566275,5.52734375,2.96875,1435,0.03125,0.02783203125
2.2466142707566275,5.673828125,3.1201171875,1440,0.02880859375,0.02783203125
2.2466142707566275,5.8154296875,3.2470703125,1445,0.02783203125,0.02734375
2.2466142707566275,5.9521484375,3.3935546875,1450,0.02685546875,0.0283203125
2.2466142707566275,6.083984375,3.5302734375,1455,0.02587890625,0.0244140625
2.2466142707566275,6.2109375,3.6376953125,1460,0.02490234375,0.0244140625
2.2466142707566275,6.3330078125,3.7744140625,1465,0.02392578125,0.025390625
2.2466142707566275,6.4501953125,3.8916015625,1470,0.0224609375,0.02490234375
2.2466142707566275,6.5576171875,4.0234375,1475,0.021484375,0.02734375
2.2466142707566275,6.6650390625,4.1650390625,1480,0.0205078125,0.02685546875
2.2466142707566275,6.7626953125,4.2919921875,1485,0.02001953125,0.02490234375
2.2466142707566275,6.865234375,4.4140625,1490,0.01904296875,0.02490234375
2.2466142707566275,6.953125,4.541015625,1495,0.017578125,0.02392578125
0.17947866614133012,7.041015625,4.6533203125,1500,-0.02783203125,0.02294921875
0.17947866614133012,6.6748046875,4.7705078125,1505,-0.0908203125,0.01953125
0.17947866614133012,6.1328125,4.8486328125,1510,-0.1025390625,0.0126953125
0.17947866614133012,5.6494140625,4.8974609375,1515,-0.09423828125,0.00732421875
0.17947866614133012,5.1904296875,4.921875,1520,-0.091796875,0.00341796875
0.17947866614133012,4.7314453125,4.931640625,1525,-0.08349609375,0.00048828125
0.17947866614133012,4.35546875,4.9267578125,1530,-0.080078125,-0.0029296875
0.17947866614133012,3.9306640625,4.90234375,1535,-0.0791015625,-0.00537109375
0.17947866614133012,3.564453125,4.873046875,1540,-0.06884765625,-0.0068359375
0.17947866614133012,3.2421875,4.833984375,1545,-0.0654296875,-0.0087890625
0.17947866614133012,2.91015625,4.78515625,1550,-0.06298828125,-0.0126953125
0.17947866614133012,2.6123046875,4.70703125,1555,-0.06005859375,-0.021484375
0.17947866614133012,2.3095703125,4.5703125,1560,-0.052734375,-0.0283203125
0.17947866614133012,2.0849609375,4.423828125,1565,-0.048828125,-0.03125
0.17947866614133012,1.8212890625,4.2578125,1570,-0.04736328125,-0.03369140625
0.17947866614133012,1.611328125,4.0869140625,1575,-0.03857421875,-0.03515625
0.17947866614133012,1.435546875,3.90625,1580,-0.03515625,-0.037109375
0.17947866614133012,1.259765625,3.7158203125,1585,-0.03271484375,-0.0390625
0.17947866614133012,1.1083984375,3.515625,1590,-0.03173828125,-0.041015625
0.17947866614133012,0.9423828125,3.3056640625,1595,-0.02490234375,-0.0419921875
0.17947866614133012,0.859375,3.095703125,1600,-0.0205078125,-0.0419921875
0.17947866614133012,0.7373046875,2.8857421875,1605,-0.0185546875,-0.0419921875
0.17947866614133012,0.673828125,2.67578125,1610,-0.0166015625,-0.04296875
0.17947866614133012,0.5712890625,2.4560546875,1615,-0.015625,-0.04248046875
0.17947866614133012,0.517578125,2.2509765625,1620,-0.0107421875,-0.041015625
0.17947866614133012,0.4638671875,2.0458984375,1625,-0.00830078125,-0.03955078125
0.17947866614133012,0.4345703125,1.85546875,1630,-0.00390625,-0.03857421875
0.17947866614133012,0.4248046875,1.66015625,1635,-0.001953125,-0.0380859375
0.17947866614133012,0.4150390625,1.474609375,1640,-0.00048828125,-0.03564453125
0.17947866614133012,0.419921875,1.3037109375,1645,0.0,-0.0322265625
0.7440898987662959,0.4150390625,1.15234375,1650,0.0283203125,-0.0283203125
0.7440898987662959,0.703125,1.0205078125,1655,0.04443359375,-0.01904296875
0.7440898987662959,0.859375,0.9619140625,1660,0.02880859375,-0.00830078125
0.7440898987662959,0.9912109375,0.9375,1665,0.0244140625,-0.00390625
0.7440898987662959,1.103515625,0.9228515625,1670,0.02099609375,0.0
0.7440898987662959,1.201171875,0.9375,1675,0.0185546875,0.00341796875
0.7440898987662959,1.2890625,0.95703125,1680,0.017578125,0.0048828125
0.7440898987662959,1.376953125,0.986328125,1685,0.015625,0.00634765625
0.7440898987662959,1.4453125,1.0205078125,1690,0.0126953125,0.0068359375
0.7440898987662959,1.50390625,1.0546875,1695,0.01123046875,0.00732421875
0.7440898987662959,1.5576171875,1.09375,1700,0.0107421875,0.0078125
0.7440898987662959,1.611328125,1.1328125,1705,0.009765625,0.0078125
0.7440898987662959,1.6552734375,1.171875,1710,0.0078125,0.0078125
0.7440898987662959,1.689453125,1.2109375,1715,0.0068359375,0.00830078125
0.7440898987662959,1.7236328125,1.2548828125,1720,0.0068359375,0.0078125
0.7440898987662959,1.7578125,1.2890625,1725,0.00634765625,0.0078125
0.7440898987662959,1.787109375,1.3330078125,1730,0.00537109375,0.0078125
0.7440898987662959,1.8115234375,1.3671875,1735,0.0048828125,0.0068359375
0.7440898987662959,1.8359375,1.4013671875,1740,0.00439453125,0.00732421875
0.7440898987662959,1.85546875,1.4404296875,1745,0.00390625,0.00634765625
0.7440898987662959,1.875,1.46484375,1750,0.00390625,0.00537109375
0.7440898987662959,1.89453125,1.494140625,1755,0.00390625,0.005859375
0.7440898987662959,1.9140625,1.5234375,1760,0.00341796875,0.005859375
0.7440898987662959,1.9287109375,1.552734375,1765,0.00244140625,0.005859375
0.7440898987662959,1.9384765625,1.58203125,1770,0.001953125,0.005859375
0.7440898987662959,1.9482421875,1.611328125,1775,0.00341796875,0.0048828125
0.7440898987662959,1.97265625,1.630859375,1780,0.00244140625,0.0048828125
0.7440898987662959,1.97265625,1.66015625,1785,0.00048828125,0.0048828125
0.7440898987662959,1.9775390625,1.6796875,1790,0.0009765625,0.00390625
0.7440898987662959,1.982421875,1.69921875,1795,0.00146484375,0.00390625
2.2658038028868623,1.9921875,1.71875,1800,0.03369140625,0.0048828125
2.2658038028868623,2.3193359375,1.748046875,1805,0.068359375,0.0078125
2.2658038028868623,2.67578125,1.796875,1810,0.06982421875,0.01220703125
2.2658038028868623,3.017578125,1.8701171875,1815,0.06396484375,0.01611328125
